"","CommonName","Year","TotalReportedCatch","TotalTACC","ExportCountry","TotalExportWeight","TotalTotalPrice","TotalAvgUnitPrice"
"2838","Rays & Skates","2021",2008700,2835000,"France",35465,186302,5.25
"2839","Rays & Skates","2021",2008700,2835000,"Germany",2000,10630,5.32
"2840","Rays & Skates","2021",2008700,2835000,"Hong Kong",11800,63383,5.37
"2841","Rays & Skates","2021",2008700,2835000,"Italy",124805,652054,5.22
"2842","Rays & Skates","2021",2008700,2835000,"Malaysia",360,964,2.68
"2843","Rays & Skates","2021",2008700,2835000,"New Caledonia",0,0,NA
"2844","Rays & Skates","2021",2008700,2835000,"South Korea",198374,627458,3.16420891850747
"2845","Rays & Skates","2021",2008700,2835000,"Spain",4500,24272,5.39
"2846","Rays & Skates","2021",2008700,2835000,"Thailand",0,0,NA
"2847","Rays & Skates","2021",2008700,2835000,"United Kingdom",1910,11211,5.86544502617801
"2848","Rays & Skates","2022",1563544,2835000,"Australia",2569,27391,10.6607979758661
"2849","Rays & Skates","2022",1563544,2835000,"China",190458,439160,2.3081907822197
"2850","Rays & Skates","2022",1563544,2835000,"Cyprus",200,1109,5.55
"2851","Rays & Skates","2022",1563544,2835000,"Denmark",2490,15024,6.03
"2852","Rays & Skates","2022",1563544,2835000,"France",66760,379853,5.69
"2853","Rays & Skates","2022",1563544,2835000,"Hong Kong",2655,18637,7.02
"2854","Rays & Skates","2022",1563544,2835000,"Italy",59380,322984,5.44
"2855","Rays & Skates","2022",1563544,2835000,"New Caledonia",300,1628,5.43
"2856","Rays & Skates","2022",1563544,2835000,"Portugal",5580,15412,2.76
"2857","Rays & Skates","2022",1563544,2835000,"Singapore",500,4498,8.998
"2858","Rays & Skates","2022",1563544,2835000,"South Korea",130478,418516,3.20804074250065
"2859","Rays & Skates","2022",1563544,2835000,"Spain",5600,31204,5.57
"2860","Rays & Skates","2022",1563544,2835000,"Thailand",40,158,3.95
"2861","Rays & Skates",NA,0,NA,NA,NA,NA,NA
"2862","Redbait","2018",1763769,5050000,NA,NA,NA,NA
"2863","Redbait","2019",2673606,5050000,NA,NA,NA,NA
"2864","Redbait","2020",2482780,5050000,NA,NA,NA,NA
"2865","Redbait","2021",2210447,5050000,NA,NA,NA,NA
"2866","Redbait","2022",1738047,5050000,NA,NA,NA,NA
"2867","Ribaldo","2018",1094093,1683000,NA,NA,NA,NA
"2868","Ribaldo","2019",1021450,1683000,NA,NA,NA,NA
"2869","Ribaldo","2020",920555,1683000,NA,NA,NA,NA
"2870","Ribaldo","2021",921614,1683000,NA,NA,NA,NA
"2871","Ribaldo","2022",901554,1683000,NA,NA,NA,NA
"2872","Rubyfish","2018",198257,839000,NA,NA,NA,NA
"2873","Rubyfish","2019",225005,839000,NA,NA,NA,NA
"2874","Rubyfish","2020",572731,839000,NA,NA,NA,NA
"2875","Rubyfish","2021",421432,848000,NA,NA,NA,NA
"2876","Rubyfish","2022",382923,848000,NA,NA,NA,NA
"2877","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"American Samoa",50,2729,54.58
"2878","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Australia",1266783,14014843,11.0625099800045
"2879","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Canada",173742,4851650,27.9240118106157
"2880","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"China",313446,5584838,17.815164749271
"2881","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Cook Islands",3917,71146,18.1610977789124
"2882","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Fiji",17773,162243,9.12910819782817
"2883","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"French Polynesia",38487,1099477,28.5680042611791
"2884","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Germany",10519,162150,15.4162230250024
"2885","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Guam",2500,148043,59.218
"2886","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Hong Kong",92036,2165373,23.5274725107567
"2887","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Italy",10575,176755,16.7165588652482
"2888","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Japan",726644,12555114,17.2806603508733
"2889","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Malaysia",12942,221794,17.1353407510431
"2890","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Marshall Islands",75,823,10.97
"2891","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Micronesia",83,837,10.08
"2892","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Netherlands",23814,885577,37.185620223398
"2893","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"New Caledonia",4899,116821,23.846829965299
"2894","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Niue",2289,94955,41.4857099169943
"2895","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Norfolk Island",285,7569,26.5611228070175
"2896","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Palau",278,8943,31.576618705036
"2897","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Papua New Guinea",9113,209805,23.0233095577746
"2898","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Philippines",13909,260503,18.728262276224
"2899","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Samoa",4687,84834,18.0993812673352
"2900","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Singapore",77336,1850372,23.926946441502
"2901","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Solomon Islands",1461,35971,24.6188364134155
"2902","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"South Korea",61125,2308473,37.7668202862986
"2903","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Switzerland",8187,480937,58.7436020520337
"2904","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Taiwan",79486,973292,12.2480308481997
"2905","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Thailand",89375,1930759,21.598536951049
"2906","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Tonga",655,14884,22.7226564885496
"2907","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"United Arab Emirates",13926,384811,27.63
"2908","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"United Kingdom",10535,260955,24.7687660180351
"2909","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"United States",2517461,52720975,20.9429710172273
"2910","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Vanuatu",2908,105108,36.1450550206327
"2911","Salmon, Trout & Other Salmonidae Fish","2018",4149,NA,"Wallis & Futuna",319,15992,50.1341379310345
"2912","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Australia",1934276,14873114,7.68921668882827
"2913","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Canada",167490,4740914,28.3067931816825
"2914","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"China",426441,7837972,18.3775055634894
"2915","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Cook Islands",4016,98619,24.5487998007968
"2916","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Fiji",5768,148038,25.6640759361997
"2917","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"French Polynesia",31866,949810,29.8057619406264
"2918","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Germany",3824,58180,15.2176987447699
"2919","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Guam",1500,96355,64.24
"2920","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Hong Kong",84844,2037618,24.0195465796049
"2921","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Italy",9047,183937,20.335359787775
"2922","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Japan",465261,8605509,18.4957839578215
"2923","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Malaysia",131394,516950,3.93244798088193
"2924","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Marshall Islands",10,122,12.2
"2925","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Netherlands",51101,1740721,34.0640110761042
"2926","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"New Caledonia",4740,143346,30.2432025316456
"2927","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Niue",1922,80378,41.8197918834547
"2928","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Norfolk Island",34,385,11.3247058823529
"2929","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Palau",350,3863,11.04
"2930","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Papua New Guinea",5711,146514,25.6512187007529
"2931","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Philippines",4141,117318,28.3293021009418
"2932","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Samoa",2665,64816,24.3210281425891
"2933","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Singapore",109590,2906599,26.5206223195547
"2934","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Solomon Islands",432,16105,37.2803240740741
"2935","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"South Korea",68861,3027082,43.9632228692584
"2936","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Switzerland",19696,1153635,58.5735134037368
"2937","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Taiwan",98673,1477045,14.9700576652174
"2938","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Thailand",104617,2393678,22.8798670388178
"2939","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Tonga",2331,45625,19.5729686829687
"2940","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"United Arab Emirates",19041,483550,25.3969717976997
"2941","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"United Kingdom",27108,614554,22.6742492990999
"2942","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"United States",2784224,62879501,22.580238299792
"2943","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Vanuatu",3059,72906,23.8356456358287
"2944","Salmon, Trout & Other Salmonidae Fish","2019",522,NA,"Wallis & Futuna",281,13590,48.3641992882562
"2945","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"American Samoa",420,21017,50.04
"2946","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Australia",1724495,11552383,6.69907357226318
"2947","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Canada",137466,3694897,26.8767666914001
"2948","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"China",256882,4682386,18.2273629915681
"2949","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Cook Islands",3831,68703,17.9344975202297
"2950","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Fiji",2362,54907,23.2453937341236
"2951","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"French Polynesia",15928,562535,35.3184718734304
"2952","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Germany",1650,26841,16.2680606060606
"2953","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Guam",2000,66962,33.48
"2954","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Hong Kong",63056,1628934,25.8341808868308
"2955","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Italy",7800,150679,19.32
"2956","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Jamaica",1012,23415,23.1336363636364
"2957","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Japan",551626,7629465,13.8268226479535
"2958","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Kiribati",5,80,16
"2959","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Malaysia",105727,468274,4.4332215990239
"2960","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Namibia",71,6011,84.66
"2961","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Netherlands",115494,5307382,45.9523360520893
"2962","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"New Caledonia",4435,146402,33.0114768883878
"2963","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Niue",2441,80848,33.1204424416223
"2964","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Norfolk Island",25,386,15.44
"2965","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Northern Mariana Islands",490,20624,42.0867346938776
"2966","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Palau",164,6315,38.5062195121951
"2967","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Papua New Guinea",4965,74799,15.0650594159114
"2968","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Philippines",3493,94421,27.0319238476954
"2969","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Samoa",3207,76929,23.9851637043966
"2970","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Singapore",151456,4034798,26.6378453808367
"2971","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Solomon Islands",798,21630,27.11
"2972","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"South Korea",16026,742996,46.3578821914389
"2973","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Switzerland",4224,259690,61.4809398674242
"2974","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Taiwan",114323,1515592,13.2557883365552
"2975","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Thailand",90092,1812646,20.1199265195578
"2976","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Tonga",2274,38977,17.1415567282322
"2977","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Ukraine",705,18895,26.8048936170213
"2978","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"United Arab Emirates",16981,467328,27.5208468288087
"2979","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"United Kingdom",8538,182773,21.4079772780511
"2980","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"United States",2702483,60654759,22.4473685421888
"2981","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Vanuatu",1657,39744,23.9845624622812
"2982","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Vietnam",12129,25639,2.11440761810537
"2983","Salmon, Trout & Other Salmonidae Fish","2020",137,NA,"Wallis & Futuna",10,1129,112.9
"2984","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"American Samoa",300,12328,41.09
"2985","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Antarctica",60,600,10
"2986","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Australia",2330963,13778889,5.91068226308183
"2987","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Canada",684756,10101817,14.7556712902114
"2988","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"China",788338,13840888,17.5563258272467
"2989","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Cook Islands",3516,68582,19.5052133105802
"2990","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Cyprus",614,24269,39.53
"2991","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Denmark",20852,344222,16.5084672933052
"2992","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Fiji",4729,64916,13.7263226897864
"2993","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"French Polynesia",19200,662864,34.5248640625
"2994","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Guam",1602,91069,56.85
"2995","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Hong Kong",140366,2014434,14.3491197298491
"2996","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Italy",2411,66551,27.6030029033596
"2997","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Japan",1247315,14181238,11.371850061933
"2998","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Kiribati",27,754,27.93
"2999","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Kuwait",5,1,0.2
"3000","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Malaysia",88655,987085,11.135217077435
"3001","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Marshall Islands",3,64,21.33
"3002","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Netherlands",42931,1328966,30.959217348769
"3003","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"New Caledonia",7868,160409,20.3907714794103
"3004","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Niue",3307,121621,36.7747354097369
"3005","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Norfolk Island",156,2243,14.3780769230769
"3006","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Northern Mariana Islands",10,205,20.5
"3007","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Papua New Guinea",3053,90742,29.7230199803472
"3008","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Philippines",6092,160818,26.3984011818779
"3009","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Portugal",13510,42831,3.17
"3010","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Samoa",6912,150925,21.8358072916667
"3011","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Singapore",269012,5701468,21.193643369069
"3012","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Solomon Islands",664,14725,22.1727409638554
"3013","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"South Korea",32604,988481,30.3170080358238
"3014","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Switzerland",4797,268212,55.9147529706066
"3015","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Taiwan",119723,1534286,12.8172412986644
"3016","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Thailand",218872,3650285,16.6796094064111
"3017","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Tonga",11167,105351,9.43318706904271
"3018","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"United Arab Emirates",18669,522514,27.9867737961326
"3019","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"United Kingdom",23989,631161,26.3079932469048
"3020","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"United States",3574663,73945907,20.6856299908551
"3021","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Vanuatu",4222,37042,8.77022974893416
"3022","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Vietnam",60034,1125637,18.7523415064797
"3023","Salmon, Trout & Other Salmonidae Fish","2021",293,NA,"Wallis & Futuna",90,10159,112.88
"3024","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"American Samoa",1355,36507,26.94
"3025","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Australia",2738132,22589423,8.24925926872773
"3026","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Canada",166968,5569985,33.3563843970102
"3027","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"China",622877,13678155,21.9596218033416
"3028","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Cook Islands",7188,123209,17.1397426265999
"3029","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Cyprus",1571,55746,35.48
"3030","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Denmark",25612,411130,16.05
"3031","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Fiji",16090,445971,27.7155574891237
"3032","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"French Polynesia",25285,1036105,40.9760320348032
"3033","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Germany",7553,162815,21.56
"3034","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Hong Kong",74100,2146871,28.970802294197
"3035","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Italy",3090,88409,28.6132815533981
"3036","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Jamaica",100,3523,35.23
"3037","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Japan",444491,7084033,15.9402488914286
"3038","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Kiribati",64,1859,29.0459375
"3039","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Malaysia",134340,904105,6.73285923775495
"3040","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"Netherlands",86172,3430624,39.8144448312677
"3041","Salmon, Trout & Other Salmonidae Fish","2022",190,NA,"New Caledonia",1717,45489,26.4935701805475
