"","CommonName","Year","ExportCountry","TotalExportWeight","TotalTotalPrice","TotalAvgUnitPrice"
"3211","Sharks & Dogfish","2018","Vietnam",547,1883,3.44
"3212","Sharks & Dogfish","2019","Australia",1211560,12543328,10.3528788008848
"3213","Sharks & Dogfish","2019","Bulgaria",49,201,4.1
"3214","Sharks & Dogfish","2019","China",9959,15168,1.51942564514509
"3215","Sharks & Dogfish","2019","Fiji",396,2820,7.12
"3216","Sharks & Dogfish","2019","France",18400,116209,6.31504347826087
"3217","Sharks & Dogfish","2019","French Polynesia",8430,73326,8.7
"3218","Sharks & Dogfish","2019","Hong Kong",5146,97736,18.9902409638554
"3219","Sharks & Dogfish","2019","Japan",86732,306770,3.53910344509524
"3220","Sharks & Dogfish","2019","Kiribati",86,916,10.65
"3221","Sharks & Dogfish","2019","Malaysia",24364,562354,23.0791434083073
"3222","Sharks & Dogfish","2019","Micronesia",95,822,8.65
"3223","Sharks & Dogfish","2019","New Caledonia",84,751,8.94
"3224","Sharks & Dogfish","2019","Palau",83,852,10.27
"3225","Sharks & Dogfish","2019","Philippines",30000,42612,1.42
"3226","Sharks & Dogfish","2019","Romania",4910,16199,3.3
"3227","Sharks & Dogfish","2019","Russia",11760,22031,1.87
"3228","Sharks & Dogfish","2019","Singapore",35846,893582,24.9257677286169
"3229","Sharks & Dogfish","2019","South Korea",61242,168680,2.75541295189576
"3230","Sharks & Dogfish","2019","Ukraine",147187,433802,2.94494697221901
"3231","Sharks & Dogfish","2019","Vanuatu",163,1389,8.52
"3232","Sharks & Dogfish","2020","Australia",1334388,13894922,10.4112486398259
"3233","Sharks & Dogfish","2020","China",15127,28966,1.91234150856085
"3234","Sharks & Dogfish","2020","France",11340,38940,3.43360670194004
"3235","Sharks & Dogfish","2020","French Polynesia",4050,38813,9.58
"3236","Sharks & Dogfish","2020","Japan",56134,217435,3.87
"3237","Sharks & Dogfish","2020","Malaysia",12628,606107,48
"3238","Sharks & Dogfish","2020","Micronesia",102,1156,11.33
"3239","Sharks & Dogfish","2020","Myanmar",15840,45981,2.9
"3240","Sharks & Dogfish","2020","Palau",120,1328,11.07
"3241","Sharks & Dogfish","2020","Papua New Guinea",150,1579,10.53
"3242","Sharks & Dogfish","2020","Singapore",23702,426835,18.0102185469581
"3243","Sharks & Dogfish","2020","South Korea",12935,36175,2.7972021646695
"3244","Sharks & Dogfish","2020","Switzerland",2,22,11
"3245","Sharks & Dogfish","2020","Ukraine",104001,298891,2.87776367534928
"3246","Sharks & Dogfish","2021","Australia",1481125,16129716,10.8891159962866
"3247","Sharks & Dogfish","2021","China",3103,5242,1.69
"3248","Sharks & Dogfish","2021","French Polynesia",6018,59429,9.88
"3249","Sharks & Dogfish","2021","Hong Kong",364,5237,14.39
"3250","Sharks & Dogfish","2021","Indonesia",16192,37504,2.32
"3251","Sharks & Dogfish","2021","Japan",73485,246795,3.35650336803429
"3252","Sharks & Dogfish","2021","Malaysia",16805,384980,22.9113894674204
"3253","Sharks & Dogfish","2021","Micronesia",90,1219,13.54
"3254","Sharks & Dogfish","2021","Nauru",80,794,9.93
"3255","Sharks & Dogfish","2021","Papua New Guinea",1353,7360,5.43909090909091
"3256","Sharks & Dogfish","2021","Philippines",0,0,NA
"3257","Sharks & Dogfish","2021","Singapore",26938,469274,17.4175877941941
"3258","Sharks & Dogfish","2021","South Korea",22920,32586,1.42071204188482
"3259","Sharks & Dogfish","2021","Tonga",60,1080,18
"3260","Sharks & Dogfish","2021","Ukraine",113472,310615,2.73854060913706
"3261","Sharks & Dogfish","2022","Australia",1156116,15119113,13.0771957312242
"3262","Sharks & Dogfish","2022","China",3472,5789,1.67
"3263","Sharks & Dogfish","2022","French Polynesia",4160,41571,9.99
"3264","Sharks & Dogfish","2022","Indonesia",32329,77004,2.38
"3265","Sharks & Dogfish","2022","Japan",43351,134123,3.0933214920071
"3266","Sharks & Dogfish","2022","Lithuania",55741,183620,3.29798658079331
"3267","Sharks & Dogfish","2022","Malaysia",1940,30325,15.63
"3268","Sharks & Dogfish","2022","Micronesia",60,966,16.1
"3269","Sharks & Dogfish","2022","Palau",60,838,13.97
"3270","Sharks & Dogfish","2022","Papua New Guinea",388,4211,10.85
"3271","Sharks & Dogfish","2022","Philippines",14135,241007,17.0551114255394
"3272","Sharks & Dogfish","2022","Singapore",33530,598855,17.861016403221
"3273","Sharks & Dogfish","2022","South Korea",12912,17560,1.35910780669145
"3274","Sharks & Dogfish","2022","Thailand",19457,418135,21.4881991057203
"3275","Sharks & Dogfish","2022","Ukraine",27165,76640,2.82
"3276","Sharks & Dogfish","2022","United States",11,227,20.64
"3277","Shells, Clams, Snails & Other Molluscs","2018","Australia",230988,2124944,9.19550309972812
"3278","Shells, Clams, Snails & Other Molluscs","2018","Belgium",6986,163664,23.43
"3279","Shells, Clams, Snails & Other Molluscs","2018","Brazil",220,34746,157.94
"3280","Shells, Clams, Snails & Other Molluscs","2018","Canada",61958,6479069,104.568126795571
"3281","Shells, Clams, Snails & Other Molluscs","2018","China",12120,240223,19.820698019802
"3282","Shells, Clams, Snails & Other Molluscs","2018","Cook Islands",105,852,8.11428571428571
"3283","Shells, Clams, Snails & Other Molluscs","2018","France",721,80493,111.640083217753
"3284","Shells, Clams, Snails & Other Molluscs","2018","French Polynesia",1400,10368,7.40842857142857
"3285","Shells, Clams, Snails & Other Molluscs","2018","Germany",4193,178749,42.6312807059385
"3286","Shells, Clams, Snails & Other Molluscs","2018","Hong Kong",115025,1141834,9.92767328841556
"3287","Shells, Clams, Snails & Other Molluscs","2018","Hungary",974,76173,78.21
"3288","Shells, Clams, Snails & Other Molluscs","2018","Japan",1980,359062,181.34
"3289","Shells, Clams, Snails & Other Molluscs","2018","Kuwait",597,7797,13.06
"3290","Shells, Clams, Snails & Other Molluscs","2018","Malaysia",2027,32934,16.24977799704
"3291","Shells, Clams, Snails & Other Molluscs","2018","Mauritius",750,8366,11.15
"3292","Shells, Clams, Snails & Other Molluscs","2018","Netherlands",7520,805345,107.096436170213
"3293","Shells, Clams, Snails & Other Molluscs","2018","New Caledonia",150,1830,12.2
"3294","Shells, Clams, Snails & Other Molluscs","2018","Niue",200,1815,9.075
"3295","Shells, Clams, Snails & Other Molluscs","2018","Norfolk Island",70,1562,22.31
"3296","Shells, Clams, Snails & Other Molluscs","2018","Norway",250,31045,124.18
"3297","Shells, Clams, Snails & Other Molluscs","2018","Palau",302,2324,7.69205298013245
"3298","Shells, Clams, Snails & Other Molluscs","2018","Papua New Guinea",361,4467,12.3694182825485
"3299","Shells, Clams, Snails & Other Molluscs","2018","Qatar",800,5881,7.35
"3300","Shells, Clams, Snails & Other Molluscs","2018","Samoa",80,1190,14.88
"3301","Shells, Clams, Snails & Other Molluscs","2018","Singapore",23077,329140,14.2636837543875
"3302","Shells, Clams, Snails & Other Molluscs","2018","Solomon Islands",2,24,12
"3303","Shells, Clams, Snails & Other Molluscs","2018","South Korea",1000,59313,59.31
"3304","Shells, Clams, Snails & Other Molluscs","2018","Spain",1100,137027,124.57
"3305","Shells, Clams, Snails & Other Molluscs","2018","Switzerland",2927,246145,84.09
"3306","Shells, Clams, Snails & Other Molluscs","2018","Taiwan",3422,53285,15.567472238457
"3307","Shells, Clams, Snails & Other Molluscs","2018","Thailand",4131,323262,78.2550229968531
"3308","Shells, Clams, Snails & Other Molluscs","2018","Tonga",830,5043,6.08
"3309","Shells, Clams, Snails & Other Molluscs","2018","United Arab Emirates",18380,150015,8.16153971708379
"3310","Shells, Clams, Snails & Other Molluscs","2018","United Kingdom",2780,192680,69.3129496402878
"3311","Shells, Clams, Snails & Other Molluscs","2018","United States",431304,3275495,7.59097692115074
"3312","Shells, Clams, Snails & Other Molluscs","2019","Australia",288598,2567897,8.89444181872362
"3313","Shells, Clams, Snails & Other Molluscs","2019","Austria",60,11627,193.78
"3314","Shells, Clams, Snails & Other Molluscs","2019","Belgium",7686,200733,26.12
"3315","Shells, Clams, Snails & Other Molluscs","2019","Brazil",220,40142,182.46
"3316","Shells, Clams, Snails & Other Molluscs","2019","Canada",113067,12338250,109.127244465671
"3317","Shells, Clams, Snails & Other Molluscs","2019","China",54309,662482,12.1993846323814
"3318","Shells, Clams, Snails & Other Molluscs","2019","Cook Islands",576,9121,15.8378125
"3319","Shells, Clams, Snails & Other Molluscs","2019","Denmark",72,1338,18.58
"3320","Shells, Clams, Snails & Other Molluscs","2019","Fiji",2,70,35
"3321","Shells, Clams, Snails & Other Molluscs","2019","France",1300,178246,137.113076923077
"3322","Shells, Clams, Snails & Other Molluscs","2019","French Polynesia",1789,15844,8.85795416433762
"3323","Shells, Clams, Snails & Other Molluscs","2019","Germany",110,18575,168.86
"3324","Shells, Clams, Snails & Other Molluscs","2019","Hong Kong",110056,1187258,10.7842297557607
"3325","Shells, Clams, Snails & Other Molluscs","2019","Italy",2571,43809,17.03747957993
"3326","Shells, Clams, Snails & Other Molluscs","2019","Japan",1758,301543,171.524778156997
"3327","Shells, Clams, Snails & Other Molluscs","2019","Macau",120,1255,10.46
"3328","Shells, Clams, Snails & Other Molluscs","2019","Malaysia",648,26215,40.454537037037
"3329","Shells, Clams, Snails & Other Molluscs","2019","Marshall Islands",8,98,12.25
"3330","Shells, Clams, Snails & Other Molluscs","2019","Mauritius",1340,13058,9.74
"3331","Shells, Clams, Snails & Other Molluscs","2019","Netherlands",10460,655564,62.6721606118547
"3332","Shells, Clams, Snails & Other Molluscs","2019","New Caledonia",100,878,8.78
"3333","Shells, Clams, Snails & Other Molluscs","2019","Niue",150,972,6.48
"3334","Shells, Clams, Snails & Other Molluscs","2019","Norfolk Island",56,601,10.73
"3335","Shells, Clams, Snails & Other Molluscs","2019","Norway",200,23188,115.94
"3336","Shells, Clams, Snails & Other Molluscs","2019","Papua New Guinea",906,8614,9.5112582781457
"3337","Shells, Clams, Snails & Other Molluscs","2019","Philippines",200,1279,6.4
"3338","Shells, Clams, Snails & Other Molluscs","2019","Samoa",1040,5173,4.97
"3339","Shells, Clams, Snails & Other Molluscs","2019","Singapore",18697,283911,15.183637481949
"3340","Shells, Clams, Snails & Other Molluscs","2019","Solomon Islands",3,36,12
"3341","Shells, Clams, Snails & Other Molluscs","2019","South Korea",56220,10081077,179.315432230523
"3342","Shells, Clams, Snails & Other Molluscs","2019","Spain",440,62924,143.01
"3343","Shells, Clams, Snails & Other Molluscs","2019","Taiwan",507,63294,124.839408284024
"3344","Shells, Clams, Snails & Other Molluscs","2019","Thailand",2612,200781,76.8701148545176
"3345","Shells, Clams, Snails & Other Molluscs","2019","Tonga",40,526,13.15
"3346","Shells, Clams, Snails & Other Molluscs","2019","United Arab Emirates",17300,152127,8.7914450867052
"3347","Shells, Clams, Snails & Other Molluscs","2019","United Kingdom",24456,375724,15.3587340529931
"3348","Shells, Clams, Snails & Other Molluscs","2019","United States",437843,3084537,7.04204169074303
"3349","Shells, Clams, Snails & Other Molluscs","2019","Vanuatu",6,466,77.67
"3350","Shells, Clams, Snails & Other Molluscs","2019","Vietnam",195,24475,125.51
"3351","Shells, Clams, Snails & Other Molluscs","2020","Australia",140391,1506799,10.7317793875676
"3352","Shells, Clams, Snails & Other Molluscs","2020","Belgium",150,20469,136.46
"3353","Shells, Clams, Snails & Other Molluscs","2020","Canada",171413,18662090,108.87
"3354","Shells, Clams, Snails & Other Molluscs","2020","China",34214,1853174,54.1642792424154
"3355","Shells, Clams, Snails & Other Molluscs","2020","Cook Islands",510,7119,13.9609803921569
"3356","Shells, Clams, Snails & Other Molluscs","2020","Fiji",80,1257,15.71
"3357","Shells, Clams, Snails & Other Molluscs","2020","France",3700,506234,136.821351351351
"3358","Shells, Clams, Snails & Other Molluscs","2020","French Polynesia",927,7995,8.62482200647249
"3359","Shells, Clams, Snails & Other Molluscs","2020","Hong Kong",74338,651310,8.75951518738734
"3360","Shells, Clams, Snails & Other Molluscs","2020","Italy",115,1545,13.43
"3361","Shells, Clams, Snails & Other Molluscs","2020","Japan",763,186715,244.71
"3362","Shells, Clams, Snails & Other Molluscs","2020","Malaysia",613,4757,7.76
"3363","Shells, Clams, Snails & Other Molluscs","2020","Netherlands",7200,31750,4.40972222222222
"3364","Shells, Clams, Snails & Other Molluscs","2020","Papua New Guinea",709,9404,13.2617207334274
"3365","Shells, Clams, Snails & Other Molluscs","2020","Samoa",1825,14208,7.78632876712329
"3366","Shells, Clams, Snails & Other Molluscs","2020","Singapore",4688,90342,19.270226109215
"3367","Shells, Clams, Snails & Other Molluscs","2020","South Korea",35564,6972528,196.06
"3368","Shells, Clams, Snails & Other Molluscs","2020","Switzerland",1170,7466,6.38
"3369","Shells, Clams, Snails & Other Molluscs","2020","Taiwan",2886,106229,36.8101386001386
"3370","Shells, Clams, Snails & Other Molluscs","2020","Thailand",1677,185825,110.81
"3371","Shells, Clams, Snails & Other Molluscs","2020","Tonga",250,2050,8.2
"3372","Shells, Clams, Snails & Other Molluscs","2020","United Arab Emirates",16530,138825,8.4
"3373","Shells, Clams, Snails & Other Molluscs","2020","United Kingdom",9067,703041,77.5389765082166
"3374","Shells, Clams, Snails & Other Molluscs","2020","United States",437169,3559204,8.1370338930711
"3375","Shells, Clams, Snails & Other Molluscs","2020","Vanuatu",28,777,27.75
"3376","Shells, Clams, Snails & Other Molluscs","2020","Vietnam",111,13988,126.02
"3377","Shells, Clams, Snails & Other Molluscs","2021","American Samoa",56,717,12.8
"3378","Shells, Clams, Snails & Other Molluscs","2021","Australia",182205,1854084,10.1775816799759
"3379","Shells, Clams, Snails & Other Molluscs","2021","Belgium",1450,174034,120.02
"3380","Shells, Clams, Snails & Other Molluscs","2021","Canada",161607,18633981,115.3
"3381","Shells, Clams, Snails & Other Molluscs","2021","China",34014,2927548,86.071101899218
"3382","Shells, Clams, Snails & Other Molluscs","2021","Cook Islands",210,2591,12.3380952380952
"3383","Shells, Clams, Snails & Other Molluscs","2021","Fiji",691,4240,6.14
"3384","Shells, Clams, Snails & Other Molluscs","2021","France",3545,515460,145.404259520451
"3385","Shells, Clams, Snails & Other Molluscs","2021","French Polynesia",1200,10428,8.69
"3386","Shells, Clams, Snails & Other Molluscs","2021","Germany",50,6250,125
"3387","Shells, Clams, Snails & Other Molluscs","2021","Hong Kong",53274,997514,18.7245647032323
"3388","Shells, Clams, Snails & Other Molluscs","2021","Ireland",2000,262127,131.06
"3389","Shells, Clams, Snails & Other Molluscs","2021","Italy",100,5160,51.6
"3390","Shells, Clams, Snails & Other Molluscs","2021","Japan",1585,231278,145.917507886435
"3391","Shells, Clams, Snails & Other Molluscs","2021","Kiribati",48,676,14.08
"3392","Shells, Clams, Snails & Other Molluscs","2021","Malaysia",30,208,6.93
"3393","Shells, Clams, Snails & Other Molluscs","2021","Mauritius",500,4131,8.26
"3394","Shells, Clams, Snails & Other Molluscs","2021","New Caledonia",240,4134,17.23
"3395","Shells, Clams, Snails & Other Molluscs","2021","Papua New Guinea",414,5158,12.4611594202899
"3396","Shells, Clams, Snails & Other Molluscs","2021","Poland",171,31067,181.68
"3397","Shells, Clams, Snails & Other Molluscs","2021","Samoa",860,6158,7.16
"3398","Shells, Clams, Snails & Other Molluscs","2021","Singapore",5963,101617,17.0410062049304
"3399","Shells, Clams, Snails & Other Molluscs","2021","South Korea",2610,216443,82.9248659003831
"3400","Shells, Clams, Snails & Other Molluscs","2021","Spain",220,28757,130.71
"3401","Shells, Clams, Snails & Other Molluscs","2021","Taiwan",1175,80313,68.3506212765958
"3402","Shells, Clams, Snails & Other Molluscs","2021","Thailand",2520,241737,95.9275396825397
"3403","Shells, Clams, Snails & Other Molluscs","2021","Tonga",768,10118,13.1752083333333
"3404","Shells, Clams, Snails & Other Molluscs","2021","United Arab Emirates",15602,141495,9.07384566081272
"3405","Shells, Clams, Snails & Other Molluscs","2021","United Kingdom",2982,178425,59.8296244131455
"3406","Shells, Clams, Snails & Other Molluscs","2021","United States",585446,4962758,8.48010771275233
"3407","Shells, Clams, Snails & Other Molluscs","2021","Vanuatu",2,222,111
"3408","Shells, Clams, Snails & Other Molluscs","2021","Vietnam",237,28095,118.54
"3409","Shells, Clams, Snails & Other Molluscs","2022","Australia",262197,3224745,12.2989970136958
"3410","Shells, Clams, Snails & Other Molluscs","2022","Canada",84099,10622732,126.310430445071
"3411","Shells, Clams, Snails & Other Molluscs","2022","China",18516,623345,33.6609856340462
"3412","Shells, Clams, Snails & Other Molluscs","2022","Cook Islands",6,113,18.83
"3413","Shells, Clams, Snails & Other Molluscs","2022","Czech Republic",25,3563,142.52
"3414","Shells, Clams, Snails & Other Molluscs","2022","Fiji",558,7062,12.6555555555556
"3415","Shells, Clams, Snails & Other Molluscs","2022","France",500,57081,114.16
"3416","Shells, Clams, Snails & Other Molluscs","2022","French Polynesia",120,3900,32.5
"3417","Shells, Clams, Snails & Other Molluscs","2022","Germany",150,20241,134.94
"3418","Shells, Clams, Snails & Other Molluscs","2022","Hong Kong",150246,1918002,12.7647219892709
"3419","Shells, Clams, Snails & Other Molluscs","2022","Hungary",550,35337,64.25
"3420","Shells, Clams, Snails & Other Molluscs","2022","Japan",880,172437,195.95
"3421","Shells, Clams, Snails & Other Molluscs","2022","Malaysia",2043,45213,22.1315956926089
"3422","Shells, Clams, Snails & Other Molluscs","2022","Mauritius",2500,26844,10.74
"3423","Shells, Clams, Snails & Other Molluscs","2022","Mexico",10,1,0.1
"3424","Shells, Clams, Snails & Other Molluscs","2022","Niue",6,78,13
"3425","Shells, Clams, Snails & Other Molluscs","2022","Norfolk Island",20,111,5.55
"3426","Shells, Clams, Snails & Other Molluscs","2022","Papua New Guinea",226,3094,13.6893805309735
"3427","Shells, Clams, Snails & Other Molluscs","2022","Samoa",4411,32092,7.2737837225119
"3428","Shells, Clams, Snails & Other Molluscs","2022","Singapore",5193,81695,15.7307259772771
"3429","Shells, Clams, Snails & Other Molluscs","2022","South Korea",400,80393,200.98
"3430","Shells, Clams, Snails & Other Molluscs","2022","Spain",171,24899,145.61
"3431","Shells, Clams, Snails & Other Molluscs","2022","Switzerland",300,10652,35.51
"3432","Shells, Clams, Snails & Other Molluscs","2022","Taiwan",1609,94191,58.5387383467992
"3433","Shells, Clams, Snails & Other Molluscs","2022","Thailand",325,47574,146.383076923077
"3434","Shells, Clams, Snails & Other Molluscs","2022","Tonga",1167,11548,9.8984147386461
"3435","Shells, Clams, Snails & Other Molluscs","2022","United Arab Emirates",12100,113805,9.40585123966942
"3436","Shells, Clams, Snails & Other Molluscs","2022","United Kingdom",25,3409,136.36
"3437","Shells, Clams, Snails & Other Molluscs","2022","United States",540664,4493911,8.30697640308953
"3438","Shells, Clams, Snails & Other Molluscs","2022","Vanuatu",56,728,13
"3439","Shells, Clams, Snails & Other Molluscs","2022","Vietnam",375,54515,145.37
"3440","Shrimps & Prawns","2018","American Samoa",160,3723,23.27
"3441","Shrimps & Prawns","2018","Australia",26502,1172369,44.24
"3442","Shrimps & Prawns","2018","China",149238,8192864,54.8945032766454
"3443","Shrimps & Prawns","2018","Cook Islands",27732,509496,18.3736546228184
"3444","Shrimps & Prawns","2018","Denmark",12,7,0.58
"3445","Shrimps & Prawns","2018","Fiji",2756,42282,15.3414477503628
"3446","Shrimps & Prawns","2018","Germany",3300,181117,54.88
"3447","Shrimps & Prawns","2018","Hong Kong",6508,387742,59.5780055316533
"3448","Shrimps & Prawns","2018","Japan",109950,4051822,36.85
"3449","Shrimps & Prawns","2018","Kiribati",86,1477,17.17
"3450","Shrimps & Prawns","2018","Marshall Islands",1040,16835,16.19
"3451","Shrimps & Prawns","2018","Mauritius",100,1912,19.1232
"3452","Shrimps & Prawns","2018","Micronesia",163,1842,11.3050306748466
"3453","Shrimps & Prawns","2018","Niue",963,70318,73.0208099688473
"3454","Shrimps & Prawns","2018","Norfolk Island",865,14875,17.1941387283237
"3455","Shrimps & Prawns","2018","Palau",2213,53312,24.0946678716674
"3456","Shrimps & Prawns","2018","Papua New Guinea",9853,208296,21.1371602557597
"3457","Shrimps & Prawns","2018","Samoa",21595,372423,17.2480875202593
"3458","Shrimps & Prawns","2018","Solomon Islands",9660,164744,17.0531501035197
"3459","Shrimps & Prawns","2018","Taiwan",360,20361,56.56
"3460","Shrimps & Prawns","2018","Tonga",5913,95449,16.14055640115
"3461","Shrimps & Prawns","2018","Tuvalu",225,3400,15.11
